ogrn,inn,actives_x,revenue_x,short_term_debt_x,long_term_debt_x,name,okveds,ustavnoi_capital,location,egrul_registration_date,respondent,plaintiffs,third,participated,is_tenderous,region_id,email,phone
1156686003264,6686061358,39486.0,51904.0,15283.0,380.0,ООО,"['22.19.7', '22.19.1', '22.19.2', '22.21', '25.61', '25.62', '46.12', '46.12.31', '46.49', '46.69', '46.76', '46.90']",10000,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. ЕКАТЕРИНБУРГ",13.03.2015,0,2,0,0,0,66,ckt-06@bk.ru,+7 (904) 389-48-38
1156952023580,6950042602,72432.0,95402.0,0.0,0.0,ООО,"['25.62', '16.23', '16.24', '16.29.1', '22.19.7', '22.22', '22.29.2', '22.29.9', '25.11', '25.12', '25.50.1', '25.50.2', '25.61', '25.71', '25.72', '25.73', '25.91', '25.92', '25.93', '25.93.1', '25.93.2', '25.94', '28.14', '28.15.1', '28.15.2', '28.41', '28.99.9', '33.12', '38.32.3', '38.32.4', '43.99', '46.12', '46.13', '46.15.2', '46.18.99', '46.62', '46.74.1', '46.74.3', '46.76', '46.90', '47.52.1', '47.52.71', '47.52.73', '47.59.1', '47.59.9', '47.9']",10000,"ТВЕРСКАЯ ОБЛАСТЬ,
Г. ТВЕРЬ",11.11.2015,0,10,0,0,1,69,0,+7 (915) 723-63-52
1156952025130,6949107397,839.0,2118.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,69,matriza_tver@list.ru,+7 (910) 834-37-38
1157232000815,7203257389,24266.0,9151.0,0.0,0.0,ООО,"['68.20', '22.11', '22.19', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.7', '41.20', '43.21', '43.22', '43.91', '43.99', '43.99.1', '68.10', '68.10.1', '68.31', '68.32', '71.1', '71.12.5', '71.12.6']",15000,"ТЮМЕНСКАЯ ОБЛАСТЬ,
Г. ТЮМЕНЬ",19.01.2015,3,0,0,0,0,72,slav.dom@mail.ru,+7 (345) 234-29-12
1157328001357,7328083184,5362.0,10942.0,4838.0,374.0,0,0,0,0,0,0,0,0,0,0,73,0,+7 (951) 095-88-11
1157451001718,7451385726,51941.0,56986.0,0.0,0.0,ООО,"['46.90', '16.29.2', '17.29', '22.19.7', '46.69.2', '46.75.2', '46.76.3', '47.78', '68.31.1']",20000,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. ЧЕЛЯБИНСК",12.02.2015,0,2,0,0,0,74,112@tdrive.ru,+7 (351) 262-00-00
1157452000287,7452120850,2724.0,2122.0,125.0,0.0,ООО,"['22.11', '22.19', '22.19.3', '22.19.7', '23.61', '41.20', '42.99', '43.11', '43.12.1', '43.12.3', '43.21', '43.31', '43.33', '43.34', '43.39', '43.91', '43.99', '43.99.1', '43.99.7', '46.61', '46.62', '46.63', '46.69', '46.71', '46.71.1', '46.71.2', '46.72', '46.73', '46.74', '46.75', '46.76', '46.77', '52.29', '82.99']",10000,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. ЧЕЛЯБИНСК",22.01.2015,0,3,0,0,0,74,fin@rvd174.ru,+7 (951) 792-48-41
1157456024681,7415092724,404.0,1950.0,0.0,0.0,ООО,"['25.99', '22.11', '22.19', '22.19.3', '22.19.7', '24.10.9', '25.61', '25.62', '29.10.5', '31.09', '32.99.9', '38.32.2', '38.32.3', '38.32.4', '38.32.54', '43.21', '43.29', '45.1', '45.11.1', '45.11.2', '45.11.3', '45.11.4', '45.19.1', '45.19.2', '45.19.3', '45.19.4', '45.20.2', '45.3', '46.14', '46.18', '46.49', '46.69.1', '46.74', '46.75', '46.90', '47.19', '47.52', '47.7', '47.9', '49.4', '68.10', '68.20', '71.1', '71.12.5', '71.12.6', '73.11', '82.99']",10000,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. МИАСС",09.12.2015,1,0,0,0,0,74,nalog7415@mail.ru,+7 (908) 040-56-88
1157456026397,7452129186,6168.0,16287.0,2504.0,0.0,ООО,"['28.91', '22.19.7', '22.21', '22.23', '22.29.2', '22.29.9', '25.50.1', '25.50.2', '25.61', '25.62', '25.93', '25.94', '25.99', '28.11.1', '28.12', '28.14', '28.15', '28.21', '28.22', '28.25', '28.29', '28.30.2', '28.30.8', '28.41', '28.92', '28.93', '28.94', '28.95', '28.99', '46.12', '46.14.9', '46.52', '46.61', '46.62', '46.63', '46.69', '46.72']",10000,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. ЧЕЛЯБИНСК",25.12.2015,0,0,0,0,0,74,ancor@bk.ru,+7 (982) 273-72-80
1157456027354,7455024664,1711.0,7502.0,681.0,1020.0,ООО,"['15.20', '13.93', '14.11', '14.12', '14.13', '14.14', '14.19', '18.12', '18.14', '22.19.6', '22.19.7', '22.29.1', '45.11.1', '45.11.2', '45.11.3', '45.11.4', '45.19.1', '45.19.2', '45.19.3', '45.19.4', '45.3', '45.40', '46.12', '46.13', '46.14', '46.15', '46.16', '46.18', '46.19', '46.41', '46.41.2', '46.42', '46.49', '46.62', '46.69.1', '46.72', '46.73', '46.74', '46.77', '46.90', '47.51', '47.52', '47.59', '47.7', '47.71', '47.72', '47.78', '82.99', '95.29']",10000,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. МАГНИТОГОРСК",31.12.2015,0,0,0,0,0,74,zima.174@bk.ru,+7 (909) 099-70-57
1157746024116,7726200637,190.0,0.0,0.0,0.0,ООО,"['46.75', '20.11', '20.12', '20.13', '20.14', '20.15', '20.16', '20.17', '20.30', '20.30.1', '20.41', '20.42', '20.51', '20.52', '20.53', '20.59', '20.59.1', '20.59.6', '20.60', '21.10', '22.11', '22.19', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.7', '22.21', '22.23', '26.80', '32.99', '38.32.5', '46.49', '46.69.5', '46.72', '46.75.2', '46.76', '46.76.3', '46.90', '47.52.2', '47.53.3', '47.7', '47.78', '47.78.9', '49.10', '49.20', '49.4', '49.41.1', '49.41.2', '52.10', '52.10.23', '71.20', '71.20.1', '71.20.3', '71.20.9', '72.19', '85.23']",100000,ГОРОД МОСКВА,15.01.2015,0,0,0,0,0,77,0,0
1027300721788,7307000116,4904.0,3165.0,3299.0,0.0,ОАО,"['22.29.2', '22.19.7']",1623,"УЛЬЯНОВСКАЯ ОБЛАСТЬ,
Р-Н КАРСУНСКИЙ,
С УСТЬ-УРЕНЬ",23.10.2002,1,0,0,0,0,73,ustye2010@mail.ru,+7 (842) 469-43-15
1027400576103,7404006593,179662.0,109781.0,14482.0,10.0,ОАО,"['33.12', '22.19.7', '22.29.2', '29.10.1', '30.20.4', '45.20.1', '45.20.2']",40000000,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. ЗЛАТОУСТ",19.07.2002,2,20,0,0,0,74,plan@zrmz.ru,+7 (351) 362-50-85
1027400578402,7404035386,52131.0,56486.0,0.0,0.0,ООО,"['28.99.9', '14.12', '22.11', '22.19.7', '25.73', '33.12', '45.20.1', '45.20.2', '45.31.1', '45.32', '46.69.9', '47.78.9', '77.39.29']",791580,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. ЗЛАТОУСТ",23.10.2002,0,0,1,0,0,74,termopress@mail.ru,+7 (351) 366-15-36
1027402915946,7451000912,520.0,1124.0,173.0,0.0,ООО,"['22.19.7', '23.99.6', '25.11', '25.50.1', '25.62', '27.90', '33.12', '33.14', '33.20', '55.90']",10000,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. ЧЕЛЯБИНСК",13.12.2002,0,0,0,0,0,74,7451000912_745101001@eo.tensor.ru,+7 (904) 807-77-57
1027402924361,7451075788,1624.0,5802.0,0.0,0.0,ООО,"['46.69.4', '22.19.7', '25.5', '25.61', '25.62', '28.13', '28.25.1', '28.29.22', '28.29.3', '28.93', '41.20', '43.31', '43.32', '43.33', '43.34.1', '43.39', '46.19', '46.69.2', '46.90', '47.78.9', '68.31.11', '68.31.12', '68.31.21', '68.31.22', '68.31.31', '68.31.32', '68.31.41', '68.31.42']",10000,"ЧЕЛЯБИНСКАЯ ОБЛАСТЬ,
Г. ЧЕЛЯБИНСК",27.12.2002,0,1,0,0,0,74,0,+7 (351) 232-07-95
1027600698861,7604006590,1374.0,10905.0,0.0,0.0,ООО,"['22.19.7', '22.21', '46.76']",10000,"ЯРОСЛАВСКАЯ ОБЛАСТЬ,
Р-Н ЯРОСЛАВСКИЙ,
Д КУЗНЕЧИХА (КУЗНЕЧИХИНСКИЙ
С.О.)",28.12.2002,1,0,0,0,0,76,0,0
1027600792449,7605003708,78.0,394.0,16.0,0.0,НПК,"['22.19.7', '22.19.2', '22.19.3', '71.12.12', '72.19']",0,"ЯРОСЛАВСКАЯ ОБЛАСТЬ,
Г. ЯРОСЛАВЛЬ",19.12.2002,1,0,0,0,0,76,0,+7 (485) 244-25-20
1027600845095,7601000632,779321.0,1324996.0,201064.0,292065.0,АО,"['22.19.7', '15.20', '22.19.1', '22.19.3', '22.19.4', '22.19.6', '22.21', '22.22', '22.23', '22.29', '32.30', '46.19', '46.90', '49.41.2', '52.10.9', '70.22', '82.92']",0,"ЯРОСЛАВСКАЯ ОБЛАСТЬ,
Г. ЯРОСЛАВЛЬ",05.11.2002,21,10,2,0,0,76,direct@rti.yaroslavl.ru,+7 (485) 258-43-02
1027601107632,7610040180,10701.0,20760.0,0.0,0.0,ООО,"['26.60.1', '13.92', '14.12', '14.13.21', '14.13.22', '16.23.1', '22.19.7', '22.23', '22.29.2', '25.11', '29.31', '29.32', '46.46.1', '46.46.2', '47.91.1', '68.20.2']",10000,"ЯРОСЛАВСКАЯ ОБЛАСТЬ,
Р-Н РЫБИНСКИЙ,
Г. РЫБИНСК",06.09.2002,1,0,0,0,0,76,ooonadegda@mail.ru,+7 (485) 528-41-41
1027601111196,7610051168,706.0,0.0,0.0,0.0,ООО,"['24.51', '16.10.1', '16.10.2', '16.21.21', '16.23.1', '16.24', '16.29.1', '22.19.1', '22.19.2', '22.19.3', '22.19.7', '22.21', '23.11', '23.19', '23.6', '23.99.6', '24.1', '24.10.3', '24.10.4', '25.1', '25.30.1', '25.50', '25.61', '25.62', '25.72', '25.73', '25.93', '25.94', '25.99', '27.52', '38.1', '38.2', '41.20', '42.11', '42.21', '42.22.1', '42.22.2', '42.99', '43.12.3', '43.2', '43.3', '43.91', '43.99', '43.99.7', '45.11.1', '45.11.4', '45.19.1', '45.19.4', '45.2', '45.20.2', '46.19', '46.9', '49.41.2', '52.29', '55.1', '55.2', '56.1', '70.22', '73.20']",0,"ЯРОСЛАВСКАЯ ОБЛАСТЬ,
Р-Н РЫБИНСКИЙ,
Г. РЫБИНСК",01.10.2002,2,3,0,0,0,76,mlitsova@mail.ru,+7 (485) 521-93-96
1027601596241,7621000052,59663.0,212943.0,41398.0,2213.0,АО,"['28.93', '16.24', '22.19.7', '22.29.2', '24.51', '24.52', '24.53', '25.29', '25.50.1', '25.61', '25.62', '25.73', '28.99.42', '33.12', '38.11', '46.69.4', '49.41.2', '68.20.2', '71.12.12', '77.39.2', '85.30', '86.90']",0,"ЯРОСЛАВСКАЯ ОБЛАСТЬ,
Р-Н НЕКРАСОВСКИЙ,
РП НЕКРАСОВСКОЕ",28.10.2002,2,7,0,0,0,76,0,+7 (485) 314-11-83
1027700265768,7735103421,43128.0,26269.0,0.0,0.0,ООО,"['22.19.7', '16.10.2', '22.2', '22.29', '46.49.49', '46.6', '46.73', '46.76', '46.90']",1000000,ГОРОД МОСКВА,01.10.2002,10,1,0,0,0,77,0,0
1027700332571,7737054917,20342.0,108025.0,11538.0,0.0,ООО,"['22.19', '20.59.5', '22.19.1', '22.19.7', '29.31', '32.30', '45.3', '45.31.1', '45.32', '46.19', '46.49.4', '46.73.3', '46.90', '71.12.12', '71.20.3', '72.19', '82.92']",8500,"МОСКОВСКАЯ ОБЛАСТЬ,
Г. КЛИМОВСК",18.10.2002,2,2,0,0,0,77,poliedr2020@gmail.com,+7 (926) 223-22-53
1027700591192,7706159035,23423.0,34678.0,0.0,0.0,ООО,"['46.14', '22.19', '22.19.7', '22.29', '22.29.2', '22.29.9', '25.62', '25.99', '28.12', '28.12.1', '28.29', '28.99.9', '29.31', '29.32', '33.12', '45.3', '46.69', '71.1', '71.12.5', '71.12.6', '71.20.4', '72.19', '73.20.1']",10000,ГОРОД МОСКВА,30.12.2002,2,1,0,0,0,77,elkont@elkont.ru,+7 (495) 744-11-25
1027736000313,7736223390,26356.0,10654.0,0.0,0.0,ООО,"['13.92', '13.3', '13.30', '13.9', '13.93', '13.95', '13.99', '13.99.9', '14.12', '14.13', '14.13.2', '14.13.21', '14.13.22', '14.14', '14.14.1', '14.14.2', '14.19', '14.19.1', '14.19.12', '14.19.13', '14.19.22', '14.19.23', '14.3', '14.31', '14.39', '16.29.14', '17.29', '20.42', '20.59.5', '21.20.2', '22.19.7', '22.29.2', '26.60.1', '31.03', '32.40', '38.32.59', '46.38.22', '46.41', '46.41.2', '46.42.11', '46.42.12', '46.46.2', '46.49', '46.49.2', '46.90', '47.51.1', '47.71', '47.71.1', '47.71.2', '47.71.5', '47.78.9', '47.8', '47.9', '47.91.1', '47.99']",15000,ГОРОД МОСКВА,29.07.2002,0,0,0,0,0,77,0,+7 (495) 776-45-23
1027739239296,7705218785,250286.0,430664.0,29871.0,481.0,ООО,"['46.90', '22.19.7', '25.12', '25.61', '25.62', '43.99.1', '46.14.9', '46.18.99', '46.69.9', '47.52.73', '47.78.9', '52.10.9', '52.24.2', '52.29', '62.01', '62.02', '63.11.1', '70.22', '71.12.1', '72.19', '73.11', '82.92']",500000,ГОРОД МОСКВА,23.09.2002,2,23,0,0,1,77,finance@roxtec.ru,+7 (495) 221-62-20
1027739321257,7713116498,17819.0,24225.0,0.0,0.0,ООО,"['22.29.2', '22.19.7', '32.99.7', '32.99.9', '46.49.49']",7600,ГОРОД МОСКВА,04.10.2002,0,1,0,0,0,77,info@zik-a.ru,+7 (495) 561-75-56
1027802493003,7804039762,933665.0,333401.0,58062.0,0.0,0,0,0,0,0,0,9,0,0,0,78,buh@armatek.ru,+7 (812) 611-06-18
1033107032969,3123100120,1.0,0.0,0.0,0.0,ООО,"['45.31.1', '22.19.7', '45.31.2', '45.32']",10000,"БЕЛГОРОДСКАЯ ОБЛАСТЬ,
Г. БЕЛГОРОД",28.11.2003,0,0,0,0,0,31,0,+7 (472) 234-57-24
1033400001910,3443050800,5032.0,6399.0,3390.0,1225.0,ООО,"['45.31.1', '17.23', '22.11', '22.19', '22.19.1', '22.19.2', '22.19.3', '22.19.4', '22.19.5', '22.19.6', '22.19.7', '23.31', '23.32', '23.61', '23.61.1', '23.61.2', '23.62', '23.63', '23.64', '23.65', '23.69', '29.31', '29.32', '29.32.1', '29.32.2', '29.32.3', '45.2', '45.20.1', '45.20.2', '45.32', '46.11', '46.11.3', '46.11.35', '46.11.39', '46.12', '46.12.2', '46.12.3', '46.13', '46.14', '46.15', '46.16', '46.17', '46.18', '46.31', '46.32', '46.33', '46.34', '46.35', '46.36', '46.37', '46.38', '46.39', '46.71', '46.72', '46.73', '46.74', '46.75', '46.76', '46.90', '47.11', '47.19', '47.21', '47.22', '47.23', '47.24', '47.25', '47.26', '47.29', '47.51', '47.52', '47.53', '47.54', '47.59', '68.20.2']",0,"ВОЛГОГРАДСКАЯ ОБЛАСТЬ,
Г. ВОЛЖСКИЙ",16.01.2003,0,1,0,0,0,34,autostimul@inbox.ru,+7 (844) 325-44-41
1034313502827,4341007571,2019.0,2082.0,0.0,0.0,ООО,"['26.51.7', '22.19.7', '25.61', '25.93.1', '26.52', '28.14', '28.99', '33.12', '33.13', '33.20', '43.21', '46.69.2', '46.69.9', '46.90', '47.59', '62.01', '62.02', '62.09', '68.20.2', '71.20.4', '80.20']",0,"КИРОВСКАЯ ОБЛАСТЬ,
Г. КИРОВО-ЧЕПЕЦК",29.01.2003,0,0,0,0,0,43,0,+7 (833) 619-08-45
1034637017832,4631007125,21509.0,46357.0,0.0,0.0,ООО,"['25.62', '22.19.7', '22.29.2', '25.11', '25.12', '25.29', '25.30', '25.50', '25.61', '25.73', '25.93', '25.94', '25.99', '28.14', '28.15', '28.22', '28.25', '28.30.8', '28.99', '29.32', '33.12', '46.77', '46.90', '71.12', '74.90', '77.39']",3800000,"КУРСКАЯ ОБЛАСТЬ,
Г. КУРСК",07.02.2003,8,1,1,0,0,46,tnp.k@yandex.ru,+7 (471) 226-63-82
1035003050477,5017000061,10947.0,16505.0,19492.0,6793.0,0,0,0,0,0,2,13,0,0,0,50,olgabhrv@gmail.com,+7 (495) 994-52-18
1035005906187,7722175066,239855.0,341571.0,9128.0,9109.0,ООО,"['46.46.2', '22.19.7', '26.60.1', '30.92.2', '32.50', '33.13', '46.18.1', '47.74']",2206567,ГОРОД МОСКВА,20.02.2003,1,8,1,0,0,77,tender@mega-optim.ru,+7 (968) 513-21-75
1035007222425,5036056849,1037.0,0.0,0.0,0.0,ООО,"['22.19.7', '22.19.3', '22.19.4', '46.69.2', '46.69.9', '46.76', '47.78.9', '47.9', '47.91.1']",38400,"МОСКОВСКАЯ ОБЛАСТЬ,
Г. ПОДОЛЬСК",22.10.2003,0,1,0,0,0,50,0,+7 (499) 616-53-04
1035200509706,5214007933,27268.0,33756.0,25135.0,0.0,ООО,"['29.32.3', '22.19.7', '25.50.1']",10000,"НИЖЕГОРОДСКАЯ ОБЛАСТЬ,
Р-Н ВОЛОДАРСКИЙ,
РП ИЛЬИНОГОРСК",21.02.2003,0,0,0,0,0,52,olg250111966@yandex.ru,+7 (952) 774-78-33
1035900073120,5902135439,3790.0,2925.0,0.0,0.0,ИНЖКОМ,"['22.29.2', '22.19.7', '22.22', '22.23', '25.12', '27.51', '27.52', '27.90', '28.21.1', '28.21.2', '33.12', '33.14', '33.20', '46.90', '47.9', '72.19']",10000,"ПЕРМСКИЙ КРАЙ,
Г. ПЕРМЬ",29.01.2003,2,0,0,0,0,59,oterlot@mail.ru,+7 (912) 880-81-66
1036150005924,6150038910,27230.0,53883.0,0.0,0.0,ООО,"['46.69', '22.1', '22.11', '22.19', '22.19.1', '22.19.2', '22.19.7', '41.20', '42.11', '42.12', '43.21', '43.99.5', '45.31.1', '46.19', '46.90', '47.11.1', '47.11.2', '47.25.11', '47.25.12', '47.78.9', '49.41.2', '77.11', '77.39.1']",10000,"РОСТОВСКАЯ ОБЛАСТЬ,
Г. НОВОЧЕРКАССК",30.04.2003,0,0,0,0,0,61,yuliya1977@yandex.ru,+7 (863) 525-05-73
1036162003646,6162039235,18085.0,40377.0,0.0,0.0,0,0,0,0,0,1,86,3,0,1,61,fopro@aaanet.ru,+7 (863) 295-75-05
1036601473017,6625027215,4146.0,4571.0,516.0,0.0,ООО,"['46.90', '20.17', '22.1', '22.19', '22.19.7', '22.2', '22.21', '22.29', '22.29.2', '25.61', '25.62', '27.40', '27.90', '46.19', '46.72.2', '46.76.3', '47.19']",0,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. ПЕРВОУРАЛЬСК",01.02.2003,0,0,0,0,0,66,0,+7 (343) 962-51-76
1036604012906,6671136522,28063.0,29278.0,0.0,0.0,ООО,"['46.69.5', '22.19.7', '25.1', '25.99.21', '28.2', '31.09', '33.12', '33.20', '46.65', '46.69.2']",10000,"СВЕРДЛОВСКАЯ ОБЛАСТЬ,
Г. ЕКАТЕРИНБУРГ",30.07.2003,0,1,1,0,0,66,ynu-ural@mail.ru,+7 (343) 355-04-99
1037700091736,7720090314,0.0,0.0,0.0,0.0,ФГУП,"['72.19', '10.71', '16.10.1', '16.10.2', '16.23.1', '16.23.2', '16.24', '16.29.11', '18.12', '18.13', '18.14', '20.51', '22.19.1', '22.19.7', '22.21', '22.22', '22.29', '22.29.9', '25.50.1', '25.50.2', '25.61', '25.62', '25.73', '25.93', '25.93.1', '25.94', '25.99.29', '26.11.2', '26.11.3', '26.11.9', '26.12', '26.20', '26.30.11', '26.30.12', '26.30.13', '26.30.14', '26.30.15', '26.30.16', '26.30.17', '26.30.19', '26.30.5', '26.40.1', '26.40.2', '26.40.3', '26.40.4', '26.40.5', '26.51.1', '26.51.2', '26.51.4', '26.51.5', '26.51.6', '26.51.7', '26.51.8', '27.11.1', '27.90', '28.1', '28.29', '32.1', '32.11', '33.12', '33.14', '33.20', '35.12', '35.13', '35.30.3', '35.30.5', '36.00.1', '36.00.2', '37.00', '42.21', '42.22.2', '43.11', '43.12.1', '43.12.3', '43.2', '43.21', '43.22', '43.29', '43.31', '43.32', '43.33', '43.34', '43.39', '43.99.1', '43.99.6', '45.20.1', '45.20.2', '46.4', '46.6', '46.7', '46.9', '47.11', '49.3', '49.31.2', '49.41.1', '49.41.2', '49.41.3', '53.20.1', '53.20.3', '55.90', '56.29', '58.11.1', '58.11.3', '58.14', '58.19', '61.10.4', '62.01', '62.02', '62.09', '63.11', '63.11.1', '68.32.1', '68.32.2', '71.12.12', '71.12.42', '71.12.44', '71.12.61', '71.12.62', '71.20.1', '71.20.4', '71.20.8', '71.20.9', '72.20', '73.11', '77.11', '77.21', '77.3', '77.39', '84.1', '84.22', '85.21', '85.23', '86', '86.21', '86.22', '86.23', '86.90.9', '90.01', '90.03', '91.01', '91.02', '91.03', '93.1', '95.11', '95.12', '95.21', '95.22.1']",102013000,ГОРОД МОСКВА,30.01.2003,112,109,3,0,0,77,18cnif-fes@mil.ru,+7 (495) 302-94-40
1037700219083,7724194498,7477.0,4266.0,0.0,0.0,ООО,"['32.50', '22.19.7', '22.22', '25.99.2', '32.99.9', '46.46', '47.74', '72.19', '82.30', '82.99']",10000,ГОРОД МОСКВА,17.02.2003,0,0,0,0,0,77,fin@divadent.ru,+7 (499) 195-06-70
1037739400687,7702290695,213506.0,251588.0,0.0,0.0,ООО,"['21.20.2', '21.20.1', '22.19.2', '22.19.7', '22.29.2', '23.19.5', '46.18.1', '46.46.2', '47.73', '47.74', '52.10.4', '68.20.2', '82.99']",10000,ГОРОД МОСКВА,04.02.2003,0,2,0,0,0,77,amt.dir@yandex.ru,+7 (495) 780-97-48
1037739593957,7709378691,1629.0,3322.0,0.0,0.0,ООО,"['72.19', '14.12', '22.19.7', '25.12', '26.70.1', '32.50', '46.46.2', '46.69.5', '47.52.73', '47.74']",10000,ГОРОД МОСКВА,12.02.2003,0,0,0,0,0,77,0,0
1037739932108,7733508743,3093.0,3379.0,2097.0,99.0,ООО,"['22.19.2', '22.19.7', '46.12.31', '46.75.2', '46.76']",10000,ГОРОД МОСКВА,28.10.2003,0,0,0,0,0,77,kaross@mail.ru,+7 (916) 334-61-06
1037816029558,7806060103,58703.0,55792.0,50249.0,0.0,ООО,"['22.19.7', '22.19.1', '22.19.2', '46.76']",10000,ГОРОД САНКТ-ПЕТЕРБУРГ,10.02.2003,0,0,0,0,0,78,credo-rti@mail.ru,+7 (904) 553-69-72
1037843011073,7825446920,21645.0,16700.0,0.0,0.0,ООО,"['32.50', '17.22', '17.29', '22.19.7', '22.29', '26.60.1', '26.60.4', '46.18.1', '46.46.1', '46.46.2']",0,ГОРОД САНКТ-ПЕТЕРБУРГ,19.01.2003,0,0,0,0,0,78,0,+7 (901) 302-82-29
1041316014244,1326192109,24003.0,23915.0,3031.0,6518.0,ООО,"['43.99', '01.11', '01.61', '16.29.1', '22.19.7', '22.29', '25.61', '25.99', '33.12', '45.3', '47.78.9', '49.4', '52.10', '52.21.24', '52.29', '68.20.2']",10000,"РЕСПУБЛИКА МОРДОВИЯ,
Г. САРАНСК",29.11.2004,4,20,0,0,0,13,spetztehnika@yandex.ru,+7 (834) 224-12-86
1041616087105,1650123361,13089.0,8914.0,3330.0,3.0,ООО,"['46.61', '10.5', '22.19.7', '22.29.2', '25.61', '25.62', '25.94', '26.20', '26.51', '28.13', '28.29.39', '28.3', '28.30.82', '28.30.89', '28.9', '33.12', '33.20', '41.10', '41.20', '43.2', '46.90', '52.2']",10000,"РЕСПУБЛИКА ТАТАРСТАН,
Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ",15.12.2004,2,1,2,0,0,16,agromax05@mail.ru,+7 (855) 237-14-02
